Domeniu,Contine_IP,Contile_A_Rond,lungime_URL,adancime_URL,Redirectionare,domeniu_http,URL_scurt,sufix_prefix,dns_inregistrat,trafic_web,varsta_domeniu,valabilitate_domeniu,existenta_iframe,contine_mouseOver,putem_da_clic_dreapta,redirectionare_web,eticheta
bonds-oldschools-runescapes.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
edcfun.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.floorsdirectltd.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
macfnkgqcypvrtoumspfbicwyd-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
ch.tcorner.fr,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
informwebmail.eastus2.cloudapp.azure.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.kurortnoye.com.ua,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
secured-payee-cancellation.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
ensemblearsmundi.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bkpcgvxbtlkyajebiepozrlrlj-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
metrocti.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.sirdarnell.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
nymccu.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ogznoctrhxgwosmlymzvwzdqci-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
id-supporto-app.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.dsastars.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
gaerhaerh.kaixuanmencryp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
demo.trandinhnam.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
serviceclient.site44.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
pcpuuymotbvwbllviirtazozfb-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
foonsmtbypjshbboxaglweukge-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-nimuddpn.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
wwbcpezonassegurabetas-viabcpe0o.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
vsrmjdzemzeivfptncxsrxemiy-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
newlifeschooloftheology.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
eproxy.pusan.ac.kr,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
gau-lighting.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.cookeandkelvey.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.servllces.runescape.com-mv.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
expeditions-of-e.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
sbsinger.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
addidasnike20202021.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
metrocti.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rakutonte.jp.rwqeqwe.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.equalchances.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
wearabletechtogo.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.ktpn.kalisz.pl,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
182.16.43.125,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
allegro-pl-7e2a33.ingress-daribow.easywp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
kit.mishkanhakavana.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
memrise.online,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
tokendigital.segurazona-1bn.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
lgsvmfhsowllqqzuwrjhdlqheu-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
v.gd,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
mnp-postscriptum.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
id-supporto-app.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
brcgorhrnnqshfdfcnovtwqflg-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
grupwhatsapp18.duckdns.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ieecenhuovqsikthkxzmechvkt-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
larrybarronmusic.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
mavibett1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
site9548676.92.webydo.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
createchsoft.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.officested.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
alamdi.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
printtoner.com.mx,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
eroom.stylemixthemes.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hectorsantana.mx,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.soysodimac.estudiarfacil.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bicicentroslezama.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
storage.cloud.google.com,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
cpc.cx,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sonevie100.tonohost.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
grupo-xtreme.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ucsh.rect.bg.ac.rs,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
maj-dofus.fr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
lunaclothing-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
umwkhuqlgntjwxqxkytewazsyz-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.anthonyajohnson.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.hotel-pontos.gr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
web.bredbanque.trans.sylog.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
theduecfoinv.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ingaveiculos.creatorlink.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
secure.runescape.com-oc.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
6c86018a6f06980498f9ac1610a2b14c-dot-solidstar-improts.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
sites.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
greteldeblock.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
aladdinstar.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
uzrlcqeknffghnvofxmfcwjmfl-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
gns.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
galjzmaugwhdpvznpzpihyyyzd-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
ynlcbshuseksyfhioxptravohi-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.zoolinutricaoanimal.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cutt.ly,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
buycrystalmeth.se,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rrngslplnsvrklexwfzfbckwza-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
tinyurl.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.john-ashley.de,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
nutrisilviaramos.com.br,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
sbi.mx,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
baanvitaminsea.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
crystelex.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
pinkoliveentertainment.com,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
nw-cancelnewpayee.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
zfskdnhnzmegbpxnljnhuspleu-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.lifesoatpremium.tonohost.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.amazon-check-co-jp.p4w.top,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
plutosmto.com,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
instagram.ettastore.com.ng,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sucuvirtcolba.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
successgroup.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
spontan.ch.net2care.com,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
www.stolizaparketa.ru,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
topmarketingnetwork.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
mala-riba.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
accounts.paxful.com.paxful-security.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.flooringexpert.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
mypayee-new-confirmation.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
lbk-zonasegvraintranet-pe.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
osh11.labour.go.th,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
dfeyuozl.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.emeraldtextiles.pk,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1
espace-client.fr,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
4sekabet.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
fedner.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
professionalindemnityinsurance.com.mt,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
se-connecter-au-webmail-la-poste--lapostenet0.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
o2duebilling.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
belekinas023.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
camaieufr.commander1.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
securepayeerequest.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
goldenstarkos.gr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mzzhxktszzuasyqqxyxavfknzm-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.tattoodragon.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
betpergirisadresimiz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
blog.premiershop.com.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
propspark.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
szsohghuqjzgyweaaeipphvwie-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
045a3c0.wcomhost.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
urlth.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.toplifemilexd.tonohost.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.amazon-check-co-jp.u7n.top,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
philipsisitme.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
test.arintek.ru,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
forms.gle,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
okisdtograpgyuijnh675ttfr.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
13.78.144.117,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www2.cr.mufg.jp.joimhmu.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
208.113.129.11,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
cmies.ca,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
metrocti.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
amazon.com-confirmation.account-update.information-login.mailing.pt,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
fwcfmuzsowlibaupgfvxgajamk-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
donieyuhuu05.getenjoyment.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
reliable-stealth-saga.glitch.me,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
s.id,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
transforma.co,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
amazon-co-jp.ljmaoyg.top,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
main.d340w0rs0ab6uq.amplifyapp.com,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-powsrozz.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
optus-com-au.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
newlifeschooloftheology.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.servllces.runescape.com-mv.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
azb3s.cf,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
b53a572bb6cff6d3c881c8248d5efd9d-dot-solidstar-improts.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
s.free.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rkatuen.co.jp.ymhua.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
m-facebook.mypi.co,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.amazon-check-co-jp.c8z.top,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
ecomcrew.staging.wpengine.com,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1
3sekabet.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
mobile-srftoken-benutzername.de,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
auth.verifyparcel.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hsbc.unauth-paired-payee.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
silitrade-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
storage.cloud.google.com,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
c6ebl792.caspio.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
instagramverified.utamu.club,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
it-friedli.ch,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
gle39404049.rj.r.appspot.com,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
bss.edu.ge,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
smartautomation.co.th,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
community.shrm.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rebrand.ly,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
emergetheinsideout.co.in,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
smwam.coms.cso.gov.tt,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
00005832.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
vclpcesmwwfymdtlxrxeoqcyls-dot-poised-bot-306515.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
ken.kulaklikdergisi.com,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
iamin.events,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sncb-card.zjmtzc.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
betpergir4.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
relevant.systems,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1
archost.net.au,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bekiroglunakliyat.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.italia-mobili.it,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
25tnr.app.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hlzpme.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
netorgft7625533-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
webuyitback.co.za,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
paypalverification.allgamescheaper.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
newboi365onlineupdate.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
slack-redir.net,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1
symphonypan-do.cf,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
andromedaassociation.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
app.box.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
alertabancainternet.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
hsbc.secure-verify-update.co.uk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
storage.googleapis.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mymelody.or.jp,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.rackenfordlabs.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
autopecaonline.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hasseanhannitybeenwaterboarded.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bc31833cc3.nxcli.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
littlefoots.ru:443,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
atriumlandscape-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1
translate.sogoucdn.com,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
velvet.by,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
lombard11.eu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hwbcpa-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
cciottawa050-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
docsharex-authorize.firebaseapp.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
services.runescape.com-ro.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
xrx6r.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
localbusinesscitationbuilding.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
casamezquita.com.ar,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.haroldhazard1-wixsite-com.filesusr.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
eneconpanama.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
darah.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
servmessagerieinternetclient.yahoosites.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
main.d340w0rs0ab6uq.amplifyapp.com,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
remove-device.shop,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hxnfmkgswxvwbamzgwjknmbhlo-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.volarevic.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.agri85.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
betasus33.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
ofnmznvwhsgkqjwkcvmezuwjwo-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
online.cheapstore2021.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
share-relations.de,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
32e0bbaa3c3745914.temporary.link,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
globailpage-prodwebex.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
goldenstarkos.gr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
6525625662.hyperphp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
busanopen.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.khabargharghoda.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
lloyduk-newdevice-registered-online.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.fb.probox.lk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
witransfer.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
n26-particuluar-n26-personal-own.boxofbusinessblogs.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
51jianli.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mail.02alertbilling.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
tmxigmomwymprntqciqgzaxiqm-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
nineled.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
biquyetcongai.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.snap2x.ml,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
smartmco.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
firebasestorage.googleapis.com,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
lloydsbank.login-personal-devices.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
taengball.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
51jianli.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
2.136.95.251,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
zdoydqgvkgsjizrojkyjroprzb-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
ktjwxtkctsiwyqgomiyfinqndp-dot-poised-bot-306515.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
bancolombia.life,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
loto041219.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
managedevice-secure.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
000032818.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
dhlgpi.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
enorma.is,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
dev-alibaba-marketsquare.pantheonsite.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
velvet.by,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
